episode,outcome,score_margin,blue_strategic_score,red_strategic_score,blue_reward,red_reward,mean_tension,final_tension,final_stability,military_balance,coalition_strength,resource_leverage,clamps,commitments_blue,commitments_red,blue_unique_actions,red_unique_actions,blue_entropy_norm,red_entropy_norm
42,draw,-0.09486131084937954,0.08997674457531027,0.1848380554246898,-11.958255383638695,-6.358925349927207,0.7517833381088679,0.82,0.45,0.49211874457531024,0.893,0.43000000000000005,0,0,1,6,6,0.4682717638778222,0.3835365340681674
43,draw,-0.0916378413975017,0.08972847930124914,0.18136632069875083,-10.659100451421278,-7.002391835784394,0.7266538015464231,0.82,0.45,0.4955904793012492,0.8869999999999999,0.43000000000000005,0,0,0,6,4,0.49633747172282233,0.3373002024872556
44,draw,-0.097665318130299,0.08794234093485045,0.18560765906514945,-9.099664372947533,-8.807302927519839,0.7433618878692791,0.82,0.45,0.49134914093485055,0.8909599999999999,0.43000000000000005,0,1,2,8,5,0.5187270542838502,0.3653104945299911
45,draw,-0.09640051813029893,0.08920714093485052,0.18560765906514945,-8.531903113862374,-15.22435403267819,0.756995086923002,0.82,0.4613345193495142,0.49134914093485055,0.893,0.43000000000000005,0,1,2,7,6,0.5196534282312105,0.3386709554541044
46,draw,-0.09605171084937969,0.08878634457531012,0.1848380554246898,-9.481715075466996,-5.990657431283266,0.7465911383111191,0.82,0.45,0.49211874457531024,0.8910799999999999,0.43000000000000005,0,0,1,6,6,0.4967867378866978,0.3965202161380646
47,draw,-0.0880666413975017,0.09329967930124913,0.18136632069875083,-14.104056942259598,-10.882917987103468,0.7453595962338757,0.82,0.45,0.4955904793012492,0.8927599999999999,0.43000000000000005,0,0,0,5,5,0.454284139824993,0.35961321703804283
48,draw,-0.09952531813029897,0.08608234093485048,0.18560765906514945,-10.839947192422283,-10.621636102606775,0.7287442538690286,0.82,0.45527544788278684,0.49134914093485055,0.8879599999999999,0.43000000000000005,0,1,2,7,5,0.5013204623747165,0.37533587928764567
49,draw,-0.09642371084937967,0.08841434457531014,0.1848380554246898,-10.209075585594537,-9.215550902266042,0.731057075523945,0.82,0.45,0.49211874457531024,0.8904799999999998,0.43000000000000005,0,0,1,6,4,0.49805391130010024,0.3390678918636605
50,draw,-0.10013488970660539,0.08622395514669731,0.1863588448533027,-7.102943105325908,-3.943091631128853,0.7472126523437322,0.82,0.45,0.49059795514669735,0.8894,0.43000000000000005,0,2,3,7,6,0.5188440670230021,0.42174903958580684
51,draw,-0.09781411813029894,0.0877935409348505,0.18560765906514945,-11.161066217529754,-5.2595769878304,0.7351366171614264,0.82,0.4511601196343513,0.49134914093485055,0.89072,0.43000000000000005,0,1,2,7,5,0.501043986758285,0.39545197259047216
52,draw,-0.10013488970660545,0.08622395514669726,0.1863588448533027,-12.051473856999214,-13.199401654527659,0.7448218249004056,0.82,0.45,0.49059795514669735,0.8893999999999999,0.43000000000000005,0,2,3,6,5,0.49915990616974554,0.38522310518424585
53,draw,-0.09640051813029893,0.08920714093485052,0.18560765906514945,-12.612127588736149,-6.335557232225155,0.7371423109453297,0.82,0.45,0.49134914093485055,0.893,0.43000000000000005,0,1,2,6,6,0.4953040715357696,0.41350301881958884
54,draw,-0.0963493108493797,0.08848874457531011,0.1848380554246898,-11.092142503357792,-3.6910395350622047,0.7356440473654801,0.82,0.45,0.49211874457531024,0.8905999999999998,0.43000000000000005,0,0,1,5,6,0.47560011327643764,0.40739713030368213
55,draw,-0.0987956897066054,0.0875631551466973,0.1863588448533027,-12.092644930091945,-9.858293335936088,0.7569717964922198,0.82,0.45,0.49059795514669735,0.8915599999999999,0.43000000000000005,0,2,3,7,5,0.5146810121541545,0.364282021468889
56,draw,-0.096698118130299,0.08890954093485046,0.18560765906514945,-6.860803384946611,-4.222561909963251,0.7390314491505776,0.82,0.45,0.49134914093485055,0.8925199999999999,0.43000000000000005,0,1,2,7,6,0.5059906266908283,0.4238065085998245
57,draw,-0.08791784139750158,0.09344847930124925,0.18136632069875083,-12.063945157657983,-6.4245609451227175,0.7259902266408597,0.82,0.45,0.4955904793012492,0.893,0.43000000000000005,0,0,0,6,5,0.4880053528549235,0.37801607157730716
58,draw,-0.09575411084937963,0.08908394457531019,0.1848380554246898,-15.204123934092951,-11.904684588426413,0.7491189397722819,0.82,0.45,0.49211874457531024,0.8915599999999999,0.43000000000000005,0,0,1,6,4,0.48625680068816496,0.31261648952684995
59,draw,-0.09790288970660532,0.08845595514669738,0.1863588448533027,-10.013105121861638,-6.361578690006924,0.7507458939985653,0.82,0.45,0.49059795514669735,0.893,0.43000000000000005,0,2,3,7,6,0.5217647614996279,0.40342734107671374
60,draw,-0.0984325108493797,0.0864055445753101,0.1848380554246898,-8.94863619693334,-10.451355932407148,0.7412866692361484,0.82,0.45,0.49211874457531024,0.8872399999999998,0.43000000000000005,0,0,1,7,4,0.5047805941990402,0.32312070802975684
61,draw,-0.08791784139750158,0.09344847930124925,0.18136632069875083,-8.246482722078794,-12.724596028033677,0.7477069639137489,0.82,0.45,0.4955904793012492,0.893,0.43000000000000005,0,0,0,6,5,0.4990915162931722,0.3471114604475903
62,draw,-0.09855811813029902,0.08704954093485043,0.18560765906514945,-6.605586456020521,-6.629252381167071,0.7329126254926284,0.82,0.4531978299021687,0.49134914093485055,0.8895199999999999,0.43000000000000005,0,1,2,8,6,0.5437691839297385,0.39558970442341257
63,draw,-0.100418118130299,0.08518954093485046,0.18560765906514945,-10.330968940865956,-8.768909020682827,0.7283917243671788,0.82,0.45552986786791333,0.49134914093485055,0.8865199999999999,0.43000000000000005,0,1,2,7,5,0.5176710876126539,0.37228016485038495
64,draw,-0.09640051813029893,0.08920714093485052,0.18560765906514945,-10.623665282893986,-11.334667391922844,0.7526363358303326,0.82,0.45,0.49134914093485055,0.893,0.43000000000000005,0,1,2,7,5,0.5237307831575331,0.3406465271321111
65,draw,-0.10925355486074384,0.08043702256962806,0.1896905774303719,-14.907654571187193,-10.479260962850029,0.7547049600801046,0.82,0.45,0.48726622256962815,0.8854399999999999,0.43000000000000005,0,2,4,7,5,0.4801460202085262,0.39180087750011716
66,draw,-0.09620051084937964,0.08863754457531017,0.1848380554246898,-11.462015226076153,-11.761936995809872,0.7251158556532725,0.82,0.45,0.49211874457531024,0.8908399999999999,0.43000000000000005,0,0,1,6,5,0.4991925454012575,0.35669939448258525
67,draw,-0.09640051813029893,0.08920714093485052,0.18560765906514945,-10.933078605373746,-8.232407739107465,0.7241286245242889,0.82,0.45,0.49134914093485055,0.893,0.43000000000000005,0,1,2,7,5,0.5166915013595735,0.3982505069892777
68,draw,-0.09486131084937954,0.08997674457531027,0.1848380554246898,-8.679885038179133,-15.953952285386972,0.7518533953246717,0.82,0.45,0.49211874457531024,0.893,0.43000000000000005,0,0,1,6,5,0.5093006580655342,0.3241306693220503
69,draw,-0.08791784139750158,0.09344847930124925,0.18136632069875083,-13.583755534927189,-9.522427796728632,0.7462485418401646,0.82,0.45,0.4955904793012492,0.893,0.43000000000000005,0,0,0,6,5,0.4799946869366869,0.3769569263730225
70,draw,-0.09044744139750166,0.09091887930124917,0.18136632069875083,-13.156092756761595,-6.787208734345639,0.7371153697339918,0.82,0.45,0.4955904793012492,0.8889199999999999,0.43000000000000005,0,0,0,5,5,0.46998107387562005,0.3630858874977604
71,draw,-0.09870691813029897,0.08690074093485048,0.18560765906514945,-11.203583701902119,-7.225217689450864,0.737268560884817,0.82,0.4553964541451512,0.49134914093485055,0.8892799999999998,0.43000000000000005,0,1,2,7,6,0.5099434268160391,0.394700217639461
72,draw,-0.09840931813029896,0.08719834093485049,0.18560765906514945,-9.402570983677322,-7.7115720492329025,0.7389044719206894,0.82,0.45,0.49134914093485055,0.8897599999999999,0.43000000000000005,0,1,2,8,4,0.5309696134270906,0.3547905541132632
73,draw,-0.09721891813029904,0.08838874093485041,0.18560765906514945,-10.584141867856777,-6.321584262179941,0.7361754351713199,0.82,0.45713542757037257,0.49134914093485055,0.8916799999999998,0.43000000000000005,0,1,2,6,6,0.48885963394747556,0.3730054220294562
74,draw,-0.10026931813029893,0.08533834093485052,0.18560765906514945,-13.068435778812866,-6.083472115134483,0.7476935855459881,0.82,0.45079730687384734,0.49134914093485055,0.88676,0.43000000000000005,0,1,2,6,6,0.4926696451893363,0.4243132986722161
75,draw,-0.09654931813029899,0.08905834093485046,0.18560765906514945,-11.523927820569554,-5.903112618710843,0.7331881042255851,0.82,0.45,0.49134914093485055,0.8927599999999999,0.43000000000000005,0,1,2,7,6,0.5048327914009532,0.38585581970437355
76,draw,-0.09701891084937964,0.08781914457531018,0.1848380554246898,-8.787215747318145,-4.91405302177791,0.7342140467949264,0.82,0.45,0.49211874457531024,0.8895199999999999,0.43000000000000005,0,0,1,6,6,0.48885963394747556,0.3979612303447133
77,draw,-0.09647491813029896,0.08913274093485049,0.18560765906514945,-14.291272586733786,-4.042732565863581,0.7311462545452838,0.82,0.4528922845288597,0.49134914093485055,0.8928799999999999,0.43000000000000005,0,1,2,7,6,0.5054004347844002,0.4065827551709415
78,draw,-0.09501011084937966,0.08982794457531015,0.1848380554246898,-12.437207723050108,-8.738954681442321,0.7378022341149335,0.82,0.45,0.49211874457531024,0.8927599999999999,0.43000000000000005,0,0,1,5,6,0.47043172000881806,0.37666154235174887
79,draw,-0.09657251084937962,0.08826554457531019,0.1848380554246898,-13.59846870158987,-6.929432128206842,0.743023275060677,0.82,0.45,0.49211874457531024,0.8902399999999999,0.43000000000000005,0,0,1,5,6,0.462136738022348,0.40262381660144736
80,draw,-0.09538211084937964,0.08945594457531017,0.1848380554246898,-9.67387325697875,-7.093981699503593,0.7396293834440393,0.82,0.45,0.49211874457531024,0.8921599999999998,0.43000000000000005,0,0,1,6,5,0.48686671875376614,0.36939139928587916
81,draw,-0.09486131084937954,0.08997674457531027,0.1848380554246898,-13.873416309133317,-9.192760824889442,0.7483635203894697,0.82,0.45,0.49211874457531024,0.893,0.43000000000000005,0,0,1,6,6,0.4807352097887391,0.37595542403020116
82,draw,-0.08873624139750175,0.09263007930124909,0.18136632069875083,-15.765499918324466,-9.026253417178808,0.7256186993364128,0.82,0.45,0.4955904793012492,0.8916799999999998,0.43000000000000005,0,0,0,5,5,0.47018141156759535,0.37760248565400845
83,draw,-0.09486131084937954,0.08997674457531027,0.1848380554246898,-10.958445448396494,-5.593643143646527,0.7286640877312676,0.82,0.45,0.49211874457531024,0.893,0.43000000000000005,0,0,1,6,6,0.4880053528549235,0.4079259930762273
84,draw,-0.09627491084937961,0.0885631445753102,0.1848380554246898,-10.208626920810042,-5.90181768291373,0.7297953079326879,0.82,0.45,0.49211874457531024,0.89072,0.43000000000000005,0,0,1,6,6,0.49089756341478746,0.39254205787534613
85,draw,-0.09922771813029896,0.08637994093485049,0.18560765906514945,-11.493761039382658,-7.770701034288914,0.7348944891619233,0.82,0.45,0.49134914093485055,0.8884399999999999,0.43000000000000005,0,1,2,7,6,0.5121446367935154,0.40536788667124884
86,draw,-0.09640051813029893,0.08920714093485052,0.18560765906514945,-12.171927226252192,-10.626068734581164,0.7509912382221652,0.82,0.45,0.49134914093485055,0.893,0.43000000000000005,0,1,2,7,6,0.49487521566790965,0.35164954763390566
87,draw,-0.10019491813029896,0.08541274093485049,0.18560765906514945,-11.351046703580133,-7.521822336280597,0.7309795210135477,0.82,0.45,0.49134914093485055,0.8868799999999999,0.43000000000000005,0,1,2,7,5,0.517728693870166,0.37765189232575497
88,draw,-0.09828371084937959,0.08655434457531022,0.1848380554246898,-13.24120206203565,-3.8477159397225273,0.7395261713716995,0.82,0.45,0.49211874457531024,0.8874799999999999,0.43000000000000005,0,0,1,5,6,0.46018183903341053,0.4195613473507428
89,draw,-0.09820931084937962,0.0866287445753102,0.1848380554246898,-12.391437823207575,-9.394110106612109,0.7266180115717632,0.82,0.45,0.49211874457531024,0.8876,0.43000000000000005,0,0,1,6,5,0.4894987366607465,0.36063705048732303
90,draw,-0.09790288970660532,0.08845595514669738,0.1863588448533027,-12.784145290835188,-2.753548446836478,0.7479214046587089,0.82,0.45,0.49059795514669735,0.893,0.43000000000000005,0,2,3,6,6,0.4998022264409822,0.44294585344186466
91,draw,-0.10192048970660544,0.08443835514669726,0.1863588448533027,-10.702956648700136,-13.457265751455207,0.7516237984421916,0.82,0.45,0.49059795514669735,0.8865199999999999,0.43000000000000005,0,2,3,7,5,0.5184810488954669,0.3413037250310254
92,draw,-0.10205491813029899,0.08355274093485046,0.18560765906514945,-11.61862518350298,-5.177242933271726,0.7434759040276417,0.82,0.45188924262726093,0.49134914093485055,0.8838799999999999,0.43000000000000005,0,1,2,6,6,0.48933264606951493,0.4038944949920857
93,draw,-0.09597731084937966,0.08886074457531015,0.1848380554246898,-7.986614556676304,-7.601202603930733,0.7426269092441653,0.82,0.45,0.49211874457531024,0.8911999999999999,0.43000000000000005,0,0,1,6,5,0.4991403481993447,0.37292778401324467
94,draw,-0.096846918130299,0.08876074093485045,0.18560765906514945,-11.813186898421264,-11.761639180002415,0.7286436376826176,0.82,0.45,0.49134914093485055,0.8922799999999999,0.43000000000000005,0,1,2,7,5,0.520040907456276,0.3738475165348145
95,draw,-0.09486131084937954,0.08997674457531027,0.1848380554246898,-11.850096395340586,-5.918515183669821,0.7343024794433559,0.82,0.45,0.49211874457531024,0.893,0.43000000000000005,0,0,1,6,5,0.48686671875376614,0.38429921564221664
96,draw,-0.09657251084937962,0.08826554457531019,0.1848380554246898,-13.514829584669934,-9.780082154716776,0.7377098650820659,0.82,0.45,0.49211874457531024,0.8902399999999999,0.43000000000000005,0,0,1,5,5,0.4718113086337695,0.3622934093277044
97,draw,-0.0971677108493797,0.08767034457531012,0.1848380554246898,-10.173742808264064,-3.6230614276115856,0.7379203339747828,0.82,0.45,0.49211874457531024,0.8892799999999998,0.43000000000000005,0,0,1,5,6,0.46929308590766067,0.40115042492228414
98,draw,-0.1030364897066054,0.08332235514669731,0.1863588448533027,-10.817297842728063,-6.5513973148669855,0.739410114469604,0.82,0.4583608151831176,0.49059795514669735,0.88472,0.43000000000000005,0,2,3,7,5,0.521882974387674,0.3923060269875113
99,draw,-0.09974851813029895,0.0858591409348505,0.18560765906514945,-10.078086851447067,-8.09421892602633,0.7391027641355472,0.82,0.45,0.49134914093485055,0.8876,0.43000000000000005,0,1,2,7,5,0.5198894591193601,0.37418953404876604
100,draw,-0.09640051813029893,0.08920714093485052,0.18560765906514945,-12.619799753342264,-9.929431364218727,0.7381263414863977,0.82,0.45497325826863977,0.49134914093485055,0.893,0.43000000000000005,0,1,2,6,6,0.48267487922634833,0.40625303379840966
101,draw,-0.09640051813029893,0.08920714093485052,0.18560765906514945,-9.154635938229449,-12.117280164371078,0.7533796354589176,0.82,0.45,0.49134914093485055,0.893,0.43000000000000005,0,1,2,7,6,0.5148576365609788,0.38875314243527515
102,draw,-0.10108771813029899,0.08451994093485046,0.18560765906514945,-9.999959108718068,-8.403510416961414,0.7402842357856542,0.82,0.45156354404444365,0.49134914093485055,0.8854399999999999,0.43000000000000005,0,1,2,6,5,0.4968815319643564,0.36814217115367176
103,draw,-0.09916768970660544,0.08719115514669726,0.1863588448533027,-11.933922303739052,-6.516804023889941,0.7413345253348711,0.82,0.45,0.49059795514669735,0.8909599999999999,0.43000000000000005,0,2,3,7,6,0.517728693870166,0.3916487716393953
104,draw,-0.09486131084937954,0.08997674457531027,0.1848380554246898,-14.083836522016767,-10.366591577361907,0.7435523388515008,0.82,0.45,0.49211874457531024,0.893,0.43000000000000005,0,0,1,5,5,0.47043172000881806,0.362205203528379
105,draw,-0.09486131084937954,0.08997674457531027,0.1848380554246898,-13.91763925178462,-13.742501105876771,0.7478797574444399,0.82,0.45,0.49211874457531024,0.893,0.43000000000000005,0,0,1,5,5,0.454284139824993,0.32552448215155905
106,draw,-0.09759091813029896,0.08801674093485048,0.18560765906514945,-14.176805065570068,-5.870590705359675,0.7469619795648986,0.82,0.45,0.49134914093485055,0.8910799999999999,0.43000000000000005,0,1,2,6,6,0.4612536353305393,0.3968403218502869
107,draw,-0.09486131084937954,0.08997674457531027,0.1848380554246898,-12.64708659059791,-10.316815056559893,0.7433331431138801,0.82,0.45,0.49211874457531024,0.893,0.43000000000000005,0,0,1,5,5,0.46435516287757006,0.35716685399779813
108,draw,-0.09640051813029893,0.08920714093485052,0.18560765906514945,-10.476250422157408,-13.147655964629864,0.7533619161953367,0.82,0.45,0.49134914093485055,0.893,0.43000000000000005,0,1,2,7,4,0.5204251321830038,0.3168605262561806
109,draw,-0.08791784139750158,0.09344847930124925,0.18136632069875083,-15.447341599375086,-7.18302310301447,0.737530683595336,0.82,0.45,0.4955904793012492,0.893,0.43000000000000005,0,0,0,5,5,0.47018141156759535,0.36920996999843125
110,draw,-0.10145971813029891,0.08414794093485053,0.18560765906514945,-11.022293467485902,-6.32026368056369,0.7446330329246036,0.82,0.45,0.49134914093485055,0.88484,0.43000000000000005,0,1,2,6,6,0.4926696451893363,0.39856620876077287
111,draw,-0.09997171813029904,0.08563594093485041,0.18560765906514945,-9.443693634831186,-11.144992444857898,0.7232071085774123,0.82,0.45,0.49134914093485055,0.8872399999999998,0.43000000000000005,0,1,2,7,4,0.5227122845969793,0.3642883784607451
